step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
329,PAYMENT,9537.36,C1969837149,260278.61,250741.25,M133940459,0.0,0.0,0,0
492,CASH_OUT,120802.62,C33067163,91148.58,0.0,C720091747,290177.89,410980.5,0,0
416,TRANSFER,10000000.0,C298387535,13019699.77,3019699.77,C662194461,0.0,0.0,1,0
695,TRANSFER,799123.57,C101371414,799123.57,0.0,C1835954982,0.0,0.0,1,0
228,CASH_IN,203126.37,C694935082,2076315.61,2279441.97,C967590494,507619.77,304493.4,0,0
370,PAYMENT,4945.3,C15136602,7405.0,2459.7,M202907697,0.0,0.0,0,0
227,PAYMENT,61659.08,C1434907912,11713.0,0.0,M306913443,0.0,0.0,0,0
253,CASH_OUT,107326.57,C517832373,0.0,0.0,C685988779,694730.53,802057.1,0,0
20,CASH_IN,32127.45,C545252393,6095715.1,6127842.55,C1608595761,6092206.25,6060078.8,0,0
253,CASH_OUT,36039.16,C607879687,10943.0,0.0,C911304185,480368.92,516408.08,0,0
299,CASH_OUT,184333.92,C1987546315,0.0,0.0,C1941264939,690768.08,875102.0,0,0
345,CASH_IN,55545.56,C51913036,1137627.6,1193173.16,C1898555031,1545271.0,1489725.44,0,0
738,CASH_OUT,108240.74,C466016751,108240.74,0.0,C1533222283,28839.11,137079.85,1,0
329,TRANSFER,187363.41,C29480773,0.0,0.0,C98074240,3243249.2,3430612.6,0,0
327,CASH_OUT,217754.09,C1844019048,69352.0,0.0,C1732947018,276080.28,493834.37,0,0
281,PAYMENT,27478.55,C1659510703,0.0,0.0,M474555064,0.0,0.0,0,0
179,CASH_OUT,1333.57,C903170179,0.0,0.0,C850334535,715766.44,717100.01,0,0
307,CASH_IN,209989.57,C1562859642,3778765.35,3988754.92,C222113625,1312096.6,1102107.03,0,0
251,CASH_OUT,152377.81,C1553687754,0.0,0.0,C1597516569,186717.0,127290.46,0,0
305,CASH_OUT,346361.03,C1967352626,0.0,0.0,C609732298,1620002.25,1966363.28,0,0
332,CASH_IN,74041.92,C469054404,20211.0,94252.92,C610892985,0.0,0.0,0,0
670,CASH_OUT,10000000.0,C1795726585,10000000.0,0.0,C912767355,1476475.64,11476475.64,1,0
380,PAYMENT,371.31,C602272582,144375.0,144003.69,M466194255,0.0,0.0,0,0
249,TRANSFER,90915.0,C1794988731,90915.0,0.0,C1111485677,0.0,0.0,1,0
448,PAYMENT,2990.52,C786513347,12745.57,9755.05,M418837748,0.0,0.0,0,0
346,CASH_IN,14164.2,C705549414,5425938.14,5440102.34,C1123399420,1250410.03,1236245.83,0,0
346,TRANSFER,180110.22,C507471240,180110.22,0.0,C1709413116,0.0,0.0,1,0
407,CASH_IN,75500.16,C1267934963,3000060.89,3075561.05,C870681889,161441.48,85941.32,0,0
186,CASH_OUT,304472.46,C1232941779,304472.46,0.0,C1642986177,0.0,304472.46,1,0
280,PAYMENT,2159.64,C2051649421,0.0,0.0,M527810961,0.0,0.0,0,0
134,CASH_OUT,400524.17,C1575182389,0.0,0.0,C1240163887,11311051.54,11711575.71,0,0
352,TRANSFER,875826.32,C1764715505,39489.0,0.0,C425994192,13716.05,889542.37,0,0
84,CASH_OUT,39379.45,C743472915,39379.45,0.0,C165832169,188532.97,227912.43,1,0
12,PAYMENT,33834.4,C512322381,43503.0,9668.6,M1435795959,0.0,0.0,0,0
15,CASH_IN,162772.85,C2081204039,346132.8,508905.66,C1052251218,242083.17,79310.32,0,0
188,TRANSFER,832946.43,C332120876,53250.0,0.0,C643909008,0.0,832946.43,0,0
278,CASH_OUT,109302.88,C913445682,50494.0,0.0,C877570212,0.0,109302.88,0,0
376,PAYMENT,7196.32,C388899899,7149.0,0.0,M826251630,0.0,0.0,0,0
283,PAYMENT,9277.78,C1748124457,0.0,0.0,M285531127,0.0,0.0,0,0
327,CASH_OUT,50583.01,C1591006284,0.0,0.0,C90707296,430197.37,480780.38,0,0
36,CASH_IN,376315.69,C1803469897,21537.0,397852.69,C1248371857,60034.51,0.0,0,0
405,PAYMENT,32187.02,C1038571877,115135.46,82948.44,M862974652,0.0,0.0,0,0
259,TRANSFER,92992.33,C85777552,3359.0,0.0,C162705511,376981.48,469973.81,0,0
37,PAYMENT,11421.24,C817102332,0.0,0.0,M781198051,0.0,0.0,0,0
661,CASH_OUT,29241.37,C1840806015,35192.0,5950.63,C1380147426,491418.3,520659.67,0,0
564,CASH_IN,35883.95,C2058992357,657859.72,693743.68,C508405407,99341.09,63457.14,0,0
341,TRANSFER,929787.24,C1428944530,929787.24,0.0,C385537527,0.0,0.0,1,0
355,TRANSFER,180320.49,C2052554229,467696.0,287375.51,C2090397725,0.0,180320.49,0,0
47,CASH_OUT,32608.8,C51888469,7732.78,0.0,C1537127413,213346.65,245955.45,0,0
158,CASH_OUT,56876.61,C1222366298,217912.0,161035.39,C1404197437,125265.15,182141.76,0,0
8,PAYMENT,1385.79,C137844732,117419.01,116033.22,M456233878,0.0,0.0,0,0
398,TRANSFER,10000000.0,C1577486244,15618179.9,5618179.9,C6676578,0.0,0.0,1,0
300,CASH_OUT,179964.01,C349232644,0.0,0.0,C1634206907,7565888.65,7745852.66,0,0
310,PAYMENT,5598.98,C202342540,0.0,0.0,M236032641,0.0,0.0,0,0
177,CASH_IN,89935.48,C1673088302,1345022.92,1434958.41,C900303093,188740.12,98804.64,0,0
377,CASH_IN,209831.57,C1672130248,69744.0,279575.57,C1215445935,0.0,0.0,0,0
148,TRANSFER,394886.13,C1107493587,394886.13,0.0,C1252635926,0.0,0.0,1,0
381,CASH_OUT,130759.03,C104378694,0.0,0.0,C1967426104,1971013.3,2101772.33,0,0
228,TRANSFER,139161.44,C1507390094,0.0,0.0,C185966697,209936.9,349098.34,0,0
179,CASH_IN,350592.99,C117459327,94525.54,445118.53,C1395570261,2535393.95,2184800.97,0,0
500,CASH_OUT,930970.44,C1061051753,930970.44,0.0,C1461294954,0.0,930970.44,1,0
253,CASH_IN,334004.97,C403725787,80421.0,414425.97,C1531004499,0.0,0.0,0,0
301,PAYMENT,26227.4,C1826709324,0.0,0.0,M664983796,0.0,0.0,0,0
259,CASH_IN,128830.97,C588769158,3082.0,131912.97,C1081712165,7324.03,0.0,0,0
211,CASH_IN,73895.43,C1904621613,5778435.11,5852330.53,C1935505919,2179084.18,2105188.75,0,0
252,PAYMENT,8501.38,C23231677,0.0,0.0,M1093924947,0.0,0.0,0,0
187,CASH_OUT,183406.01,C1844589424,242656.7,59250.69,C1592561207,1257880.53,1441286.54,0,0
692,PAYMENT,29282.94,C1914512524,14711.0,0.0,M1479708766,0.0,0.0,0,0
594,CASH_OUT,164832.55,C911675528,7032.0,0.0,C1523188106,96010.87,260843.42,0,0
168,PAYMENT,12205.28,C173369490,11645.0,0.0,M2088238466,0.0,0.0,0,0
43,CASH_OUT,180141.35,C1314013497,6236.0,0.0,C2088471718,0.0,180141.35,0,0
394,PAYMENT,17502.01,C586156818,0.0,0.0,M913619786,0.0,0.0,0,0
256,TRANSFER,75571.96,C1837071476,0.0,0.0,C1760657575,691106.92,766678.88,0,0
238,TRANSFER,5274773.52,C31838536,5274773.52,0.0,C36485609,0.0,0.0,1,0
235,CASH_IN,93067.64,C514380307,8069.0,101136.64,C2050087657,221239.35,128171.71,0,0
282,TRANSFER,155476.51,C1552255343,50190.48,0.0,C2074880119,2826904.79,2982381.3,0,0
459,TRANSFER,4153.02,C1504417393,4153.02,0.0,C413981813,0.0,0.0,1,0
233,PAYMENT,2859.93,C617983181,3848.65,988.72,M273654279,0.0,0.0,0,0
393,TRANSFER,1048338.9,C534775056,5982.0,0.0,C258701326,27614.34,1075953.24,0,0
92,CASH_OUT,101903.69,C612571830,101903.69,0.0,C544677509,280117.63,382021.32,1,0
307,PAYMENT,27386.69,C1812394366,0.0,0.0,M19664820,0.0,0.0,0,0
380,CASH_OUT,123510.56,C1932830280,305232.0,181721.44,C354464083,8296.71,131807.28,0,0
18,CASH_IN,62426.32,C1160466017,14180.69,76607.01,C2030560997,428098.53,365672.21,0,0
304,CASH_OUT,68744.66,C656490546,36807.0,0.0,C1897579543,0.0,68744.66,0,0
400,CASH_OUT,153073.01,C1262747921,101815.0,0.0,C797218069,0.0,153073.01,0,0
358,PAYMENT,8140.29,C327557382,3969.92,0.0,M266214418,0.0,0.0,0,0
236,CASH_OUT,321116.12,C778723620,0.0,0.0,C216779292,609450.99,930567.11,0,0
133,CASH_IN,206856.78,C1019742621,13792815.55,13999672.33,C1233254915,638815.99,431959.21,0,0
308,TRANSFER,84211.89,C2077753734,0.0,0.0,C720901412,168974.39,253186.28,0,0
11,CASH_OUT,240094.91,C372000282,0.0,0.0,C149474995,884051.52,1375188.59,0,0
215,CASH_IN,30838.98,C1499964534,22737043.57,22767882.55,C293777321,283365.76,252526.79,0,0
235,CASH_OUT,159443.18,C1803071999,0.0,0.0,C643640327,355680.87,515124.05,0,0
158,CASH_IN,233405.3,C1390584175,0.0,233405.3,C1732549660,2179469.88,1946064.58,0,0
13,CASH_IN,523291.38,C1559682949,104328.0,627619.38,C339088096,356665.79,0.0,0,0
208,PAYMENT,11877.26,C1831895967,916993.01,905115.76,M1126485103,0.0,0.0,0,0
205,CASH_OUT,25497.24,C170275078,25896.0,398.76,C1055923598,0.0,25497.24,0,0
163,TRANSFER,60875.08,C1003417437,0.0,0.0,C1599747657,226601.51,287476.59,0,0
233,PAYMENT,61.3,C331738626,8073.0,8011.7,M1188438798,0.0,0.0,0,0
739,CASH_OUT,194521.28,C1558118886,194521.28,0.0,C987019949,7203373.74,7397895.02,1,0
227,CASH_OUT,236432.34,C1274378620,565399.0,328966.66,C541487291,114494.71,350927.05,0,0
210,PAYMENT,12663.64,C1719105060,0.0,0.0,M1209325077,0.0,0.0,0,0
360,PAYMENT,8292.73,C1740790949,0.0,0.0,M1587335827,0.0,0.0,0,0
75,TRANSFER,755813.12,C1153451347,755813.12,0.0,C450761826,0.0,0.0,1,0
400,CASH_IN,351399.99,C1248218803,783.0,352182.99,C565380053,0.0,0.0,0,0
130,CASH_OUT,5210.63,C841519496,279.0,0.0,C948441746,0.0,5210.63,0,0
323,CASH_OUT,208443.8,C405658375,0.0,0.0,C179539402,612015.69,820459.49,0,0
231,CASH_IN,189544.37,C1341126042,17550174.73,17739719.1,C1748634285,1209209.19,1019664.83,0,0
688,PAYMENT,12561.81,C525866205,28227.77,15665.97,M448708098,0.0,0.0,0,0
230,CASH_IN,181701.56,C31595017,20593.0,202294.56,C31763163,296975.38,115273.82,0,0
355,TRANSFER,68537.29,C1081913325,11342.0,0.0,C1243637369,2204159.39,2272696.68,0,0
210,CASH_OUT,75478.7,C1266013974,0.0,0.0,C132174418,162645.57,238124.28,0,0
257,CASH_OUT,274852.94,C1261293410,3462.0,0.0,C2121147705,0.0,274852.94,0,0
251,CASH_IN,299822.03,C1541565417,4468335.39,4768157.42,C757679592,608994.02,309172.0,0,0
514,PAYMENT,12081.83,C1119508844,18209.49,6127.67,M163110491,0.0,0.0,0,0
125,TRANSFER,144065.75,C699771361,144065.75,0.0,C1114367477,0.0,0.0,1,0
43,CASH_IN,96528.0,C530852455,20695.0,117223.0,C483742569,1655290.19,1558762.19,0,0
297,PAYMENT,28422.01,C1188860964,85187.46,56765.45,M178965055,0.0,0.0,0,0
165,TRANSFER,423934.35,C897596330,0.0,0.0,C1426930525,477414.73,901349.09,0,0
417,CASH_OUT,1049586.54,C2136497575,1049586.54,0.0,C1080081723,8366.77,1057953.31,1,0
10,CASH_OUT,133745.33,C222069592,0.0,0.0,C1606106280,249390.14,857460.97,0,0
611,CASH_OUT,451663.55,C1203772880,451663.55,0.0,C744982603,95658.45,547322.01,1,0
35,CASH_IN,548410.88,C801028349,3102979.94,3651390.82,C98133962,4275311.25,3726900.37,0,0
372,PAYMENT,21708.35,C1391123763,0.0,0.0,M1884160115,0.0,0.0,0,0
234,PAYMENT,16839.05,C673765509,48313.17,31474.12,M277275753,0.0,0.0,0,0
259,PAYMENT,31182.99,C989184720,0.0,0.0,M1672357393,0.0,0.0,0,0
139,CASH_IN,319431.78,C2052203807,2487175.92,2806607.7,C344525407,635422.06,315990.28,0,0
212,CASH_IN,183143.54,C1799640692,11233.0,194376.54,C946964899,51098.96,0.0,0,0
134,TRANSFER,164897.48,C929045932,0.0,0.0,C1828047633,12393034.74,12557932.22,0,0
352,PAYMENT,25271.93,C223330076,10687.0,0.0,M529839720,0.0,0.0,0,0
139,CASH_IN,65137.51,C1373310157,3333919.12,3399056.63,C1285415212,213095.54,147958.03,0,0
594,CASH_IN,247879.18,C1539603926,179085.0,426964.18,C182965036,81059.33,0.0,0,0
156,TRANSFER,389493.44,C1522358229,0.0,0.0,C147312809,1195149.11,1584642.55,0,0
372,CASH_OUT,213521.45,C1955681654,0.0,0.0,C2050621123,1560396.93,1773918.38,0,0
301,CASH_OUT,294835.81,C1108505157,31244.0,0.0,C913695467,63155.54,357991.36,0,0
37,PAYMENT,11221.91,C747515078,0.0,0.0,M1577420021,0.0,0.0,0,0
256,PAYMENT,2278.66,C794372019,0.0,0.0,M983113246,0.0,0.0,0,0
236,CASH_OUT,968651.23,C1843014674,968651.23,0.0,C137145524,0.0,719852.88,1,0
198,CASH_OUT,2153055.36,C1119391076,2153055.36,0.0,C1437440684,2394343.5,4547398.86,1,0
156,CASH_OUT,233654.18,C1002272469,10494.0,0.0,C1181482123,0.0,233654.18,0,0
41,CASH_OUT,255898.31,C2040003542,59031.0,0.0,C1360040050,64716.57,320614.88,0,0
294,CASH_OUT,290090.57,C2076884011,290090.57,0.0,C105660024,2000395.18,2290485.75,1,0
386,TRANSFER,978362.97,C1772545154,978362.97,0.0,C1406548876,0.0,0.0,1,0
355,CASH_OUT,40055.97,C287783934,125715.58,85659.61,C672169474,1651261.26,1691317.22,0,0
252,CASH_IN,151846.78,C692640451,22179.0,174025.78,C1620621230,432824.26,280977.48,0,0
259,PAYMENT,14218.07,C933673943,0.0,0.0,M1862006419,0.0,0.0,0,0
141,CASH_IN,358559.87,C353754669,4180045.94,4538605.8,C77230652,2024434.82,1665874.95,0,0
374,CASH_IN,302939.56,C704438364,134166.0,437105.56,C1915277748,140174.88,0.0,0,0
612,CASH_OUT,245985.64,C729170701,38.0,0.0,C409938328,62132.35,308117.99,0,0
261,CASH_OUT,138949.14,C977880912,10747.0,0.0,C2028182106,257850.67,396799.82,0,0
186,CASH_IN,26298.28,C454295085,1541286.47,1567584.76,C1187898593,318345.58,292047.29,0,0
10,PAYMENT,17456.35,C1515440534,849742.89,832286.55,M2003619398,0.0,0.0,0,0
211,PAYMENT,2322.42,C565302920,45522.0,43199.58,M244943807,0.0,0.0,0,0
222,CASH_OUT,211628.75,C1710697792,211628.75,0.0,C408442101,23970.72,235599.46,1,0
183,TRANSFER,198434.43,C2025106968,2569.0,0.0,C1735598112,929116.68,1127551.11,0,0
133,CASH_OUT,146311.46,C1665470296,440934.43,294622.97,C475283073,513738.5,660049.96,0,0
381,TRANSFER,102256.57,C525941534,102256.57,0.0,C521981840,0.0,0.0,1,0
35,CASH_IN,220990.03,C28923185,4726374.91,4947364.94,C695552161,1631975.35,1410985.32,0,0
255,CASH_OUT,41360.95,C554073119,20715.0,0.0,C1649517881,144068.95,185429.89,0,0
139,CASH_IN,313663.22,C1062648796,528.0,314191.22,C1379211203,0.0,0.0,0,0
252,PAYMENT,14757.77,C1009029456,19348.0,4590.23,M1049902836,0.0,0.0,0,0
188,CASH_OUT,144867.51,C244903323,0.0,0.0,C2081145868,576989.38,721856.89,0,0
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0
282,CASH_IN,6762.17,C96668788,7182027.83,7188790.0,C1742928455,1313338.79,1306576.62,0,0
180,CASH_IN,61650.61,C196004057,200422.0,262072.61,C2078201888,0.0,0.0,0,0
184,CASH_IN,115372.12,C1578372060,681.0,116053.12,C459176790,85779.21,0.0,0,0
210,PAYMENT,60558.55,C795396974,185918.78,125360.23,M642363182,0.0,0.0,0,0
403,CASH_IN,154552.29,C33654197,2047487.67,2202039.96,C779144523,743266.42,588714.12,0,0
275,CASH_OUT,190749.21,C837888508,0.0,0.0,C1891392663,1924537.55,2115286.76,0,0
163,PAYMENT,13130.99,C719522125,72167.0,59036.01,M1660335681,0.0,0.0,0,0
589,CASH_IN,138315.78,C707420729,3159636.13,3297951.92,C1212078196,4787737.43,4649421.64,0,0
17,PAYMENT,7844.76,C2137902037,261373.61,253528.85,M751452934,0.0,0.0,0,0
134,CASH_OUT,172231.48,C308021056,605.0,0.0,C256912270,0.0,172231.48,0,0
255,PAYMENT,17230.71,C408668092,157743.0,140512.29,M1168353483,0.0,0.0,0,0
230,TRANSFER,255441.08,C333330454,54628.0,0.0,C727996315,757164.43,1012605.51,0,0
376,PAYMENT,20559.62,C1221222689,0.0,0.0,M709149263,0.0,0.0,0,0
34,CASH_OUT,220169.17,C1906791024,0.0,0.0,C1686676178,382700.31,602869.48,0,0
212,PAYMENT,18993.21,C1999664139,0.0,0.0,M270608911,0.0,0.0,0,0
643,CASH_OUT,352179.76,C1338415821,352179.76,0.0,C1852367071,350816.33,702996.09,1,0
323,CASH_IN,71663.55,C1284344046,3191.0,74854.55,C2078019713,0.0,0.0,0,0
19,CASH_OUT,289237.45,C786189308,0.0,0.0,C968852538,2365096.45,2654333.91,0,0
377,CASH_OUT,59857.63,C2074988411,0.0,0.0,C1065788146,116468.05,176325.68,0,0
399,CASH_OUT,179767.81,C309766358,20516.0,0.0,C1688764146,94054.5,273822.3,0,0
398,TRANSFER,12.81,C1710363613,0.0,0.0,C710986949,185585.15,185597.96,0,0
399,CASH_OUT,35823.27,C447686032,51138.0,15314.73,C256041624,517341.31,553164.58,0,0
481,TRANSFER,20296.68,C1415686677,20296.68,0.0,C384177810,0.0,0.0,1,0
47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0
373,CASH_IN,42693.9,C244364449,645679.64,688373.54,C998106936,70071.42,27377.52,0,0
279,PAYMENT,2047.53,C891059540,0.0,0.0,M269132331,0.0,0.0,0,0
369,CASH_OUT,1674146.06,C128613711,1674146.06,0.0,C1898150915,4728174.27,6402320.34,1,0
283,TRANSFER,889754.41,C290246800,0.0,0.0,C2008749582,4883774.98,5773529.39,0,0
299,CASH_IN,149463.08,C48717544,1226718.57,1376181.65,C449843898,471371.75,321908.67,0,0
14,CASH_OUT,125721.66,C1566776082,0.0,0.0,C464601431,281991.24,509841.61,0,0
379,CASH_OUT,168692.65,C1671218303,112.0,0.0,C1413022939,0.0,168692.65,0,0
256,CASH_IN,421105.71,C759397918,2193505.61,2614611.31,C1243647970,958829.74,537724.03,0,0
664,TRANSFER,84771.55,C353441050,84771.55,0.0,C1305397370,0.0,0.0,1,0
332,PAYMENT,24963.23,C416468392,0.0,0.0,M377845431,0.0,0.0,0,0
255,PAYMENT,11454.31,C434697141,307482.04,296027.73,M572501396,0.0,0.0,0,0
203,PAYMENT,6680.81,C1952516975,104678.0,97997.19,M1781758430,0.0,0.0,0,0
163,PAYMENT,1996.3,C1891272946,5307.0,3310.7,M1650645862,0.0,0.0,0,0
189,CASH_IN,61794.93,C1819251655,9791.0,71585.93,C159387128,5507335.14,5445540.2,0,0
31,CASH_OUT,21516.38,C939116023,21516.38,0.0,C1335084969,900122.84,921639.22,1,0
402,CASH_OUT,104470.13,C1367197359,99466.0,0.0,C737905120,0.0,104470.13,0,0
189,CASH_OUT,26333.81,C980758896,0.0,0.0,C1898702999,61393.02,87726.84,0,0
330,CASH_OUT,57669.4,C1622652524,0.0,0.0,C1564760623,1068902.84,1126572.24,0,0
563,CASH_OUT,190662.7,C1867694951,190662.7,0.0,C114310836,309903.6,500566.3,1,0
234,TRANSFER,355002.88,C71140853,0.0,0.0,C2037808962,5583068.18,5938071.06,0,0
252,PAYMENT,15256.07,C708516355,0.0,0.0,M1940386523,0.0,0.0,0,0
304,CASH_OUT,278205.11,C568042561,0.0,0.0,C1324153694,1760380.59,2038585.69,0,0
378,PAYMENT,3638.77,C1434245735,0.0,0.0,M1524591555,0.0,0.0,0,0
9,PAYMENT,11636.91,C409151913,205728.09,194091.18,M548793023,0.0,0.0,0,0
241,PAYMENT,4096.99,C659583687,617.0,0.0,M1850093771,0.0,0.0,0,0
278,TRANSFER,47888.51,C317425446,0.0,0.0,C580964726,1054786.52,1102675.04,0,0
164,TRANSFER,63524.35,C516725189,10265.0,0.0,C1423507632,293165.89,356690.24,0,0
284,CASH_IN,87711.7,C136404991,3452295.38,3540007.08,C1656588823,420971.28,333259.57,0,0
401,CASH_IN,491247.93,C1102068949,6325.0,497572.93,C1501764600,1404361.35,913113.42,0,0
213,CASH_IN,190437.49,C485538023,8152.0,198589.49,C2087319417,0.0,0.0,0,0
408,PAYMENT,17486.9,C1365376343,38394.74,20907.85,M2074710891,0.0,0.0,0,0
66,TRANSFER,548269.98,C172609143,548269.98,0.0,C106756368,0.0,0.0,1,0
201,TRANSFER,179624.54,C1508073736,75576.0,0.0,C854421674,661718.17,841342.71,0,0
260,PAYMENT,4541.27,C1668755768,2668.0,0.0,M268054224,0.0,0.0,0,0
212,CASH_IN,169739.82,C1194533694,20548.0,190287.82,C1099937845,0.0,0.0,0,0
405,CASH_IN,173407.49,C375261797,8873887.29,9047294.78,C1078216427,2246394.92,2072987.43,0,0
188,PAYMENT,2375.8,C1230338450,144.0,0.0,M595972849,0.0,0.0,0,0
71,TRANSFER,322113.91,C1765119291,322113.91,0.0,C371379583,0.0,0.0,1,0
141,PAYMENT,12314.65,C1252200340,417.0,0.0,M475832662,0.0,0.0,0,0
312,CASH_OUT,608290.12,C1818027225,608290.12,0.0,C1832609455,187218.01,795508.14,1,0
657,TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1,0
350,CASH_IN,129727.76,C1741301290,10331.0,140058.76,C1909391927,0.0,0.0,0,0
210,CASH_IN,75691.56,C1789776128,879167.89,954859.46,C995257546,305279.88,229588.31,0,0
386,TRANSFER,10000000.0,C1499124218,21975271.77,11975271.77,C430952051,0.0,0.0,1,0
8,CASH_IN,331287.81,C1025755266,61825.0,393112.81,C754329241,0.0,0.0,0,0
302,CASH_OUT,178462.42,C182430578,0.0,0.0,C1869197498,2066942.83,2245405.25,0,0
212,CASH_IN,138933.0,C966679966,6091.0,145024.0,C1561026605,248713.32,109780.32,0,0
403,CASH_OUT,224501.43,C1401699404,52105.0,0.0,C1511668636,2814279.9,3038781.34,0,0
162,CASH_OUT,256944.41,C677742190,1592.0,0.0,C149042148,0.0,256944.41,0,0
304,PAYMENT,14227.66,C1043655150,149.0,0.0,M260147985,0.0,0.0,0,0
13,CASH_OUT,78042.68,C723032311,21853.0,0.0,C1238192505,0.0,78042.68,0,0
426,CASH_OUT,74074.38,C1791299339,5572.0,0.0,C183861798,111269.99,185344.37,0,0
138,PAYMENT,9423.61,C605400274,0.0,0.0,M1223052973,0.0,0.0,0,0
215,PAYMENT,13800.34,C1658711910,19951.0,6150.66,M1622550639,0.0,0.0,0,0
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0
615,TRANSFER,368973.39,C1685726737,368973.39,0.0,C22993151,0.0,0.0,1,0
356,DEBIT,3793.13,C1601024803,278062.18,274269.06,C992334260,765826.47,769619.59,0,0
45,TRANSFER,795037.71,C496188035,0.0,0.0,C1274971943,4333445.32,5128483.03,0,0
693,CASH_OUT,1018645.2,C798424604,1018645.2,0.0,C1341894721,80713.83,1099359.03,1,0
45,CASH_IN,34078.2,C874088410,23685.0,57763.2,C1698083465,804706.38,770628.18,0,0
55,CASH_OUT,109028.8,C1835596211,109028.8,0.0,C1502942700,674110.57,783139.37,1,0
204,PAYMENT,4954.75,C1572136267,11162.0,6207.25,M37927814,0.0,0.0,0,0
706,CASH_OUT,265961.0,C1978041486,265961.0,0.0,C1543581230,9354076.45,9620037.45,1,0
256,TRANSFER,40231.56,C727542577,40231.56,0.0,C2002670560,0.0,0.0,1,0
400,CASH_OUT,124907.99,C765674205,0.0,0.0,C303014132,154539.64,279447.63,0,0
354,CASH_OUT,98113.1,C780951439,11054.0,0.0,C912674646,47388.92,145502.03,0,0
201,PAYMENT,16360.99,C145046986,0.0,0.0,M365408361,0.0,0.0,0,0
277,TRANSFER,3326877.25,C203500818,0.0,0.0,C995261825,12366393.98,15693271.23,0,0
522,CASH_IN,136994.83,C244320773,11577.0,148571.83,C879983640,38755407.78,38618412.95,0,0
211,CASH_OUT,196156.51,C938242234,151.0,0.0,C1415130807,320497.34,516653.86,0,0
253,PAYMENT,46575.34,C1506369003,3569.0,0.0,M331701048,0.0,0.0,0,0
274,CASH_OUT,91951.99,C1751225684,0.0,0.0,C580533329,1355263.27,1447215.26,0,0
38,CASH_IN,432300.86,C721349743,793.0,433093.86,C1513891783,100052.96,0.0,0,0
40,PAYMENT,22962.57,C477323953,0.0,0.0,M121677257,0.0,0.0,0,0
726,CASH_OUT,9065.44,C2119805225,9065.44,0.0,C1289962694,757856.9,766922.34,1,0
232,CASH_OUT,79817.0,C924412783,0.0,0.0,C1203220919,1313958.59,1393775.59,0,0
164,PAYMENT,10267.67,C1186377751,45870.0,35602.33,M508417273,0.0,0.0,0,0
332,CASH_OUT,164581.37,C1603563493,297491.0,132909.63,C1786105729,202872.44,367453.81,0,0
141,CASH_IN,166243.56,C979900945,10161002.74,10327246.3,C1442637212,376239.06,209995.51,0,0
284,PAYMENT,618.3,C1345760977,49991.0,49372.7,M429098612,0.0,0.0,0,0
185,CASH_OUT,41659.46,C1841826871,636551.99,594892.53,C17061974,105844.03,147503.49,0,0
206,CASH_OUT,145103.85,C457858327,19954.0,0.0,C413205415,0.0,145103.85,0,0
156,CASH_OUT,302534.15,C234689490,40442.0,0.0,C1506594873,3922041.61,4224575.76,0,0
34,TRANSFER,960112.61,C134074259,101159.0,0.0,C963947169,62149.0,991831.13,0,0
187,CASH_OUT,185884.06,C279117687,276090.48,90206.41,C1665164674,1313576.03,1499460.09,0,0
48,TRANSFER,1215297.01,C22070941,1215297.01,0.0,C1908319524,0.0,0.0,1,0
690,CASH_OUT,463729.92,C458854290,416259.0,0.0,C1114347902,3626652.6,4090382.52,0,0
280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,1,0
324,PAYMENT,41782.29,C1677830607,0.0,0.0,M996884103,0.0,0.0,0,0
355,CASH_OUT,43109.0,C1723114955,2603.0,0.0,C1171772552,856494.13,899603.12,0,0
279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,1,0
143,CASH_OUT,7068115.67,C884592153,7068115.67,0.0,C2111326031,147582.41,7215698.08,1,0
372,PAYMENT,18156.07,C2134464387,0.0,0.0,M1073685023,0.0,0.0,0,0
732,TRANSFER,59677.48,C1489751550,59677.48,0.0,C934061897,0.0,0.0,1,0
332,PAYMENT,10937.58,C1400222543,6078.0,0.0,M1586505477,0.0,0.0,0,0
374,TRANSFER,700523.69,C557416000,700523.69,0.0,C1372402495,0.0,0.0,1,0
350,CASH_IN,336909.47,C1547316927,4770561.75,5107471.23,C1253072423,1036876.79,699967.31,0,0
130,CASH_OUT,334328.35,C1090228349,0.0,0.0,C7701506,4186367.62,4360508.51,0,0
669,CASH_OUT,106290.68,C1300397389,106290.68,0.0,C775257177,0.0,106290.68,1,0
403,CASH_OUT,2371324.81,C392198260,2371324.81,0.0,C1091956539,3448629.16,5819953.98,1,0
11,PAYMENT,13187.71,C1189921827,0.0,0.0,M1908869776,0.0,0.0,0,0
327,CASH_OUT,257393.13,C154814375,297077.23,39684.11,C148964144,603100.34,860493.47,0,0
